id,日语
8022,汚染エリアが収縮を始めました
8023,人類の勝利です！
8024,野蛮人の勝利です！
8025,当選しました。次の挑戦までお待ちください。挑戦開始後、あなたは野蛮人になります。他のプレイヤーは早く逃げましょう！
8026,感染し野蛮人になってしまいました。幸運な人を探しに行きましょう！
8027,命の数がチームで共有
8028,やった！一番乗りだ
8029,引き続き頑張って～
8030,ランキング
8031,勝利
8032,第
8033,このルームではゲームの途中参加ができません。別のルームでお試しください
8034,安全エリア外で倒れました。
8035,ランダム補給箱
8036,倒れました。
8037,自由視点
8038,スクリーンに追従する
8039,自由変更
8040,観戦視点
8041,離れる
8042,観戦
8043,@selfは高エネルギーの中で溶けてしまいました…
8044,リセットモードでは使用制限は適用されません
8045,ショートカットバーがいっぱいです
8046,@Null@
8047,@Null@
8200,@Null@
8499,@Null@
8500,@Null@
8501,スキルパラメータ設定
8502,スキル
8503,：
8504,編集
8505,追加のアイテムスキル
8506,アイテムスキルの選択
8507,共通
8508,投擲物
8509,分類3
8510,分類4
8511,分類5
8512,アイテムスキル設定
8520,スキルタイプ
8521,目標をクリック
8522,目標なし
8523,投擲物を触発
8524,ホットキー使用
8525,左/スクリーンクリック
8526,右/スクリーンクリック
8527,右/ボタン使用
8528,チャージモード
8529,チャージしない
8530,チャージ中に発動できる
8531,満タン後に発動
8532,満タンになると自動で発動する
8533,移動速度チャージ
8534,クールタイム
8535,使用距離
8536,消費タイプ
8537,耐久度
8538,空腹度
8539,弾薬
8540,消費数値
8541,弾薬
8542,目標タイプ
8543,生物
8544,ブロック
8545,目標種類
8546,すべての生物
8547,モンスター
8548,動物
8549,レア動物
8550,水生物
8551,移動工具
8552,村人
8553,ボス
8554,NPC
8555,飛行生物
8556,すべてのブロック
8557,木系
8558,石系
8559,泥系
8560,葉とウール
8561,精確な目標
8562,目標チーム
8563,問わない
8564,同じチーム
8565,別のチーム
8566,特殊タイプのマーク
8567,範囲のタイプ
8568,範囲の長さ
8569,範囲の幅
8570,範囲の長さ
8571,範囲の幅
8572,範囲の高さ
8573,効果タイプ
8574,破壊
8575,設置
8576,交換
8577,ドロップしますか
8578,ドロップしない
8579,ドロップ
8580,ブロック
8581,ダメージタイプ
8582,近接
8583,遠距離
8584,爆破
8585,燃焼
8586,中毒
8587,カオス
8588,ダメージの数値
8589,撃退の強さ
8590,吹き飛ばしの強さ
8591,生物召喚
8592,召喚数
8593,追従しますか
8594,追従しない
8595,追従する
8596,持続時間
8597,追加するステータス
8598,持続時間
8599,追加率
8600,投擲物
8601,初期速度ボーナス
8602,治療タイプ
8603,HP
8604,空腹度
8605,空腹耐性
8606,単体
8607,射線
8608,立体
8609,酸素値
8610,治療数値
8611,チャージ時間
8612,アイテムスキル説明
8613,発射する投擲物を選択する
8614,効果タイプを選んでください：
8615,ブロックが破壊された後、アイテムをドロップするか設定してください。
8616,チャージモードを選択してください：
8617,スキルタイプを選択してください：
8618,目標のブロックタイプを選択してください：
8619,スキルの範囲タイプを選択してください：
8620,スキルの消費タイプを選択してください：
8621,ダメージタイプを選択してください：
8622,召喚した生物が主と共に戦うかを設定してください。
8623,目標チームの制限を設定してください：
8624,自然のブロック
8625,アイテムを1つ選択
8626,"1 アイテムスキルには様々な効果がある。広範囲を破壊するブロック、全体吹き飛ばしなど。
 2 ノーマルアイテムに追加できるスキルは1つのみで、投擲物には10追加でき、かつすべて適用できる。
 3 他にもたくさん方法があるので、ぜひ遊んでみてね！"
8627,効果
8628,使用
8629,目標
8630,範囲
8631,消耗
8650,ブロック操作
8651,範囲内の#c0aaa1a%s#nに#c0aaa1a%s#nする。
8652,攻撃
8653,目標に#c0aaa1a%d#nPtのダメージを与え、吹き飛ばす。
8654,吹き飛ばし
8655,生物または物理的な物体を吹き飛ばせる！
8656,生物召喚
8657,#c0aaa1a%s#nx#c0aaa1a%d#nを召喚し、共に#c0aaa1a%d#n秒間戦うことができる。
8658,追加ステータス
8659,#c0aaa1a%d%%#nの確率で目標を#c0aaa1a%s#n状態にする。#c0aaa1a%d#n秒間持続。
8660,投擲物発射
8661,目標に向かって#c0aaa1a%s#nを発射する。
8662,治療
8663,目標を#c0aaa1a%s#nx#c0aaa1a%d#n回復する。
8664,ブロック操作（投擲）
8665,攻撃（投擲）
8666,吹き飛ばし（投擲）
8667,生物召喚（投擲）
8668,追加ステータス（投擲）
8669,治療（投擲）
8999,@Null@
9001,デフォルトスキン
9002,トーテムをアクティベートすると、最初のマークポイントを失い、今の位置を新しくマークします
9003,売れ筋
9004,クラシック
9005,汚染エリア脱出
9006,クラシックモード
9007,創造モード
9008,設定
9009,あと@1日
9010,#Lデフォルトのプラグインを読み込む#n
9011,ゲームのログインにはアルファベットと数字、または文字のパスワードが使えます
9012,パスワード
9013,アルファベットと数字を組合せてください
9014,もう一度入力
9015,テキスト
9016,質問を選択してください
9017,文字、数字、アルファベットを入力できます
9018,最も印象的な人
9019,一番好きな食べ物
9020,一番好きな動物
9021,一番行きたい場所
9022,初めてのプレゼント
9023,あなたのラッキーナンバー
9024,#L文字パスワードログイン#n
9025,#Lアルファベット数字パスワードログイン#n
9026,答え
9027,質問
9028,最も印象的な人
9029,一番好きな食べ物
9030,一番好きな動物
9031,一番行きたい場所
9032,初めてのプレゼント
9033,あなたのラッキーナンバー
9034,設定失敗。8～12桁のパスワードを設定してください（アルファベット、数字または英記号）
9035,安全のため、8～12桁のパスワードを設定し、再度入力してください
9048,ウェブ決済
9049,上のボタンをタップしてウェブ決済を行ってください
9050,現在チャージはできません
9051,@Null@
9052,@Null@
9053,@Null@
9054,@Null@
9055,チェックすると、デフォルトで公式のカスタマイズプラグインを読み込みます
9056,このスキンには以下の特別な変更が含まれます：
9057,マウントリスト
9058,キャラクターリスト
9059,サーバールーム
9060,作物
9061,工具
9062,雑用品
9063,ブロック
9064,炎プラネットにタオムトーテムを設置することはできません
9065,ルーム作成
9066,観戦設定
9067,敗北後の観戦モード
9068,すべてのルーム
9069,プレイヤールーム
9070,公式ルーム
9071,作者マップ
9072,ルーム作成
9073,前のプレイヤー
9074,次のプレイヤー
9075,モード切替
9076,ブロックを破壊/設置できる
9077,ブロックを破壊/設置できない
9078,観戦中
9079,祝福メッセージ：
9080,ルームタイプ
9081,マップ選択
9082,ルーム設定
9083,サービスエリアの切り替え
9084,人気マップ
9085,現在マップはありません
9086,Wi-Fi
9087,ホットスポット
9088,ドロップボックス
9089,審判
9090,マップファイル破損：認証エラー
9091,マップファイル破損：解凍エラー
9092,マップファイル破損：コンテンツ検出エラー
9093,ダウンロード失敗：マップファイルが存在しません
9094,ダウンロード失敗：マップファイルが見つかりません
9095,想像力を活かして自由に自分だけのワールドを作ろう
9096,地形設定
9097,地形編集
9098,地貌作成
9099,地表作成
9100,生物作成
9101,鉱物作成
9102,地形高度
9103,ランダム高度
9104,平均高度
9105,最大高度
9106,地表層ブロック
9107,充填層ブロック
9108,充填層の厚み
9109,地形作成率
9110,ブロック名
9111,マス
9112,氷山
9113,盆地
9114,竹林盆地
9115,桃林盆地
9116,盆地の沿線
9117,植物
9118,建築
9119,アイテム
9120,植物選択
9121,植生密度
9122,ブロック選択
9123,希薄
9124,標準
9125,動物
9126,レア動物
9127,飛行生物
9128,モンスター
9129,追加する生物を選択してください
9130,生物作成比率プレビュー
9131,総数は
9132,匹
9133,鉱石
9134,鉱石が出現する高度
9135,追加鉱物
9136,ブロック交換
9137,@Null@
9138,そのまま作成
9139,長らくセーブデータをシェアしていません。定期的にシェアすることでセーブデータの破損を防げますよ！
9140,そのまま開始する
9141,シェアに進む
9142,最大@1個
9143,出現率
9144,鉱脈の鉱石数
9145,鉱脈の作成密度
9146,鉱物の上級属性
9147,氷海
9148,氷河
9149,赤土
9150,赤土海岸
9151,砂丘
9152,高地の森林
9153,高地の松林
9154,高地の林地
9155,河流
9156,ビーチ
9157,高山の沿線
9158,とても少ない
9159,少ない
9160,標準
9161,多い
9162,とても多い
9163,パスワードを設定しました。次回からはパスワードでログインしてください。#r 1.#cfa7a0fローカル#nに保存することで、パスワードを忘れた際に確認できます。#r2.パスワードを他人に教えないでください。#cfa7a0f共有端末での保存はお控えください#n。#rアカウントのパスワードを#cfa7a0fデスクトップ#nに保存しますか？
9164,1.#cfa7a0fスマートフォン#nに保存することで、パスワードを忘れた際に確認できます。#r2.パスワードを他人に教えないでください。#cfa7a0f共有端末での保存はお控えください#n。#r#rパスワードを#cfa7a0fスマートフォンのアルバム#nに保存しますか？
9165,アカウントのパスワード情報を#cfa7a0fPC-デスクトップ#nに保存しました
9166,アカウントのパスワード情報を#cfa7a0fスマートフォンのアルバム#nに保存しました
9167,ミニワールドのアカウントパスワード情報
9168,すぐに入る
9169,マップを確認する
9170,これはアップロードされていない、またはダウンロードができないマップです
9171,また今度
9172,ダウンロード
9173,リソースパックのダウンロード完了
9174,おすすめのリソースパック@1でよりよい体験を。なくてもゲームに影響はありません。#r（現在モバイルデータ通信を使用しています。ダウンロードはパケット通信量を消費します。キャンセル後に再度ダウンロードする場合は、ゲームを再起動してください。）
