id,中文繁體
6136,允許放置
6137,允許使用
6138,允許破壞
6139,天氣
6140,選項
6141,晴雨交錯
6142,晴天
6143,雨天
6144,怪物生成
6145,是否生成怪物
6146,是否生成動物
6147,重力設置
6148,重力倍數
6149,房間人數限制
6150,當前人數
6151,成員
6152,開啟遊戲
6153,開啟許可權
6154,房主開啟
6155,達到人數自動開啟
6156,不限條件自動開啟
6157,遊戲時間
6158,是否限時
6159,遊戲時間
6160,時間結束勝利判定
6161,分數高的隊伍獲勝
6162,時間結束全體勝利
6163,時間結束全體失敗
6164,計分設定
6165,擊殺玩家得分
6166,擊殺怪物得分
6167,獲得星星得分
6168,目標分數
6169,是否需要達成
6170,當前分數
6171,玩法模式退出後重置
6172,是否重置
6173,隊伍數量
6174,當前數量
6175,攻擊模式
6176,隊伍間攻擊
6177,禁止攻擊玩家
6178,自由攻擊
6179,視角設定
6180,主視角
6181,背視角
6182,正視角
6183,鎖定俯視角
6184,鎖定自訂視角
6185,視角鎖定
6186,地圖顯示
6187,不同隊伍可見
6188,不同隊伍不可見
6189,名稱顯示
6190,所有人可見
6191,僅己方隊伍可見
6192,僅敵方隊伍可見
6193,全部不可見
6194,准心
6195,是否顯示
6196,比分和時間
6197,開啟戰鬥提示
6198,背景音樂
6199,战败惩罚
6200,正常掉落
6201,清空背包
6202,保留物品
6203,是否限制生命數
6204,當前生命數
6205,再次挑戰時間
6206,保護
6207,集合點規則
6208,隨機到小隊集合點
6209,到最近小隊集合點
6210,再次挑戰設置
6211,開啟需求人數
6212,其它設置
6213,移動視角到理想位置，~鍵可切換鼠標
6214,測試完畢後返回關閉可保存，~鍵可切換鼠標
6215,暫無好友，請先添加好友再分享
6216,請在這裡編輯你的自我介紹
6217,驗證碼已失效
6218,鏡頭縮進
6219,碰到方塊縮進
6220,不縮進
6221,爬天花板
6222,離開陽光去陰影處
6223,尋路避開陽光
6224,可以游泳
6225,尋路避水
6226,飛行
6227,可以通過關閉的門
6228,跳到目標頭上
6229,跳躍攻擊
6230,概率閃避攻擊
6231,免疫火焰傷害
6232,隱秘尋路
6233,陽光照射受傷
6234,抱起生物
6235,喜歡方塊
6236,黑夜追踪
6237,我就看看不說話
6238,一起來跳舞
6239,你走開！
6240,與方塊交互
6241,受傷逃跑
6242,愛睡覺
6243,揍它！
6244,跟著食物走
6245,盯著你！
6246,被動攻擊
6247,生物特性屬性
6248,生物選擇
6249,抱起概率
6250,方塊選擇
6251,靠近的概率
6252,靠近的速度
6253,追踪概率
6254,視線受阻
6255,跟隨速度
6256,食物選擇
6257,被吸引範圍
6258,跳舞範圍
6259,同伴數量
6260,跳舞間隔
6261,跳舞時間
6262,生物選擇
6263,踢的概率
6264,踢的力量
6265,方塊選擇
6266,互動概率
6267,靠近速度
6268,搜尋範圍
6269,破壞或使用
6270,觸發生命值
6271,睡覺概率
6272,睡覺時間
6273,生物選擇
6274,攻擊概率
6275,跟隨速度
6276,食物選擇
6277,被移動嚇到
6278,搜尋範圍
6279,倍
6280,是
6281,否
6282,個
6283,秒
6284,破壞
6285,使用
6286,有#c0aaa1a%s#n概率會抱起附近的#c0aaa1a%s#n
6287,很喜歡#c0aaa1a%s#n，有#c0aaa1a%s#n概率靠近
6288,在晚上如果遇到玩家，會跟隨一段距離
6289,會看著手裡拿著#c0aaa1a%s#n的玩家
6290,如果在#c0aaa1a%s#n範圍內的同類數量超過#c0aaa1a%s#n個，會一起跳舞
6291,有#c0aaa1a%s#n概率將附近的#c0aaa1a%s#n踢走！
6292,有#c0aaa1a%s#n概率#c0aaa1a%s#n#c0aaa1a%s#n範圍內的#c0aaa1a%s#n
6293,當生命值低於#c0aaa1a%s#n時，會逃跑
6294,有#c0aaa1a%s#n概率睡一會
6295,有#c0aaa1a%s#n概率對#c0aaa1a%s#n發起攻擊
6296,會跟著手裡拿著#c0aaa1a%s#n的玩家走
6297,會盯著​​#c0aaa1a%s#n範圍內的玩家看
6298,逃跑速度
6299,AI特性最多為20條
6300,生物特性庫
6301,特性庫
6302,特性參數詳細設置
6303,開發者模式
6304,地形碼
6305,地形：
6306,房間分類
6307,不添加地形碼時，由系統隨機生成
6308,普通模式
6309,冒險
6310,創造
6311,經典
6312,極限
6313,隨機
6314,超大
6315,平坦
6316,請選擇方塊
6317,請選擇生物
6318,請選擇食物
6319,存檔名字
6320,大小設定
6321,地形選擇
6322,地貌選擇
6323,插件選擇
6324,新增特性
6325,植物方塊
6326,功能方塊
6327,實體方塊
6328,加載插件
6329,插件選擇
6330,玩家死亡後
6331,生命數限制
6332,"邀請ios玩家加入迷你世界，各種獎勵發不停！
1.活動期間，邀請ios好友下載迷你世界，並輸入自己的迷你號，雙方均可獲得一份獎勵：小飛鼠碎片和豐厚迷你豆！
2.ios新註冊玩家需要#cfa7a0f在24小時內綁定郵箱#n才認定為邀請成功，才可以獲得獎勵
3.ios新註冊玩家輸入邀請玩家迷你號可以獲得獎勵，一個新玩家只能輸入一個邀請迷你號"
6333,極限模式下只有一條生命，卻有有重重危險（饑餓、怪物、溺水、岩漿、摔傷），機智如你定能在重重危險中成就一番，快來挑戰吧！
6334,訂閱
6335,已訂閱
6336,地形碼
6337,經典
6338,服務器房間
6339,可以下載地圖并創建房間
6340,最多只能放置6節過山車
6350,您不是IOS新手玩家
6351,輸入的迷你號有誤
6352,你輸入的是自己的迷你號，請輸入好友的迷你號
6353,您輸入的迷你號是@1，繼續提交
6354,請求發送成功，稍後即可領取獎勵
6355,你的帳號已經不是新手玩家啦
6356,你還沒有綁定手機號碼或者郵箱呢
6357,你已經獲取該獎勵啦
6358,好友的迷你號輸入錯誤
6359,服務器被外星人抓走了，請稍後重試
6360,您不是Ios手機玩家
6361,你輸入的迷你號已經被其他玩家召回過一次了
6362,你輸入的迷你號回歸時間已經超過24小時
6363,你不滿足被召回條件
6364,請勿給評論添加顏色或閃爍效果，去掉可重新提交
6365,重重一擊
6366,兩連擊
6367,三連擊
6368,非常犀利
6369,無人能擋
6370,主宰比賽
6371,邁向超神
6372,正在暴走
6373,如神一般
6374,已經超神
6375,阻擋投射物，不阻擋人物
6376,描述
6377,功能
6378,雷暴
6500,空手打怪
6501,空手打怪描述
6502,空手挖掘
6503,空手挖掘描述
6504,鑽頭挖掘
6505,鑽頭挖掘描述
6506,點火
6507,點火描述
6508,耕地
6509,耕地描述
6510,蓄力攻擊
6511,蓄力攻擊描述
6512,召喚狗
6513,召喚狗描述
6514,點燃
6515,點燃描述
6516,射箭
6517,射箭描述
6518,加血
6519,加血描述
6520,瞬移
6521,瞬移描述
6522,造麵包
6523,造麵包描述
6524,消滅生物
6525,消滅生物描述
6526,耐久度不足!
6527,飢餓度不足!
6528,不足!
6529,@Null@
6530,@Null@
6531,@Null@
6532,@Null@
6533,@Null@
6534,@Null@
6535,@Null@
6536,@Null@
6537,@Null@
6538,@Null@
6539,@Null@
6540,@Null@
6541,@Null@
6542,@Null@
6543,@Null@
6544,@Null@
6545,@Null@
6546,@Null@
6547,@Null@
6548,@Null@
6549,@Null@
6550,@Null@
6551,生物
6552,方塊
6553,其它
6554,綁定FaceBook賬號
6555,FaceBook賬號
6556,綁定FaceBook賬號的注意事項：#r1.當忘記迷你號和密碼時，可以直接通過FaceBook賬號直接切換登陸#r2.一個Facebook賬號只能綁定一個迷你號，如果需要更換綁定迷你號需要先解綁
6557,切換FB賬號
6558,溫馨提示：#r1如果您希望保留當前迷你號，請確保它已設置密碼並綁定郵箱或第三方賬號。 #r2若您即將登陸的FaceBook賬號未綁定迷你號，此次登錄將獲取一個全新的迷你號並且自動綁定。
6559,FaceBook登錄
6560,迷你號/郵箱
6561,迷你號/郵箱輸入有誤
6562,Facebook登錄成功
6563,Facebook登錄取消
6564,Facebook登錄失敗
6565,此Facebook賬號已被綁定
6566,登錄
6567,@Null@
6568,初始化失敗，請檢查手機網絡以及Google Play支付設定
6569,充值失敗，請檢查Google Play支付設定
6570,網絡診斷
6571,寵物
6572,高級模式
6573,體驗迷你世界中樂趣橫生的冒險
6574,只有一次機會的極限挑戰！
6575,自由定制屬於你的冒險世界
6576,隨機生成世界，每次進入都是全新的體驗
6577,無限的平坦地形，給予你最自由的地形設置
6578,插件選擇
6579,加載插件
6580,高級物理
6581,高級物理說明標題
6582,高級物理說明內容
6583,物理設置
6584,每張地圖的方塊/生物/道具自定義插件總計最多只能加載300個
6585,感應方塊
6586,物理觸碰方塊
6587,地圖穩定度
6588,物理特性東西過多，可能引起卡頓（可在設置里關閉顯示）
6599,有其它道具正在使用這個材質，無法刪除
6600,裝備庫
6975,編書台
6976,拆書
6977,書本分解
6978,請選擇書本，放入下框
6979,點擊拆書，完成分解
6980,編書
6981,書本信息
6982,@Null@
6983,@Null@
6984,@1的日誌
6985,@Null@
6986,書名
6987,編者名字
6988,簡介
6989,外觀
6990,書本合成
6991,制作
6992,請選擇信紙，按照從左到右的順序放入
6993,請將分解界面的信紙清空
6994,請選擇書本，放入右側框中
6995,背包和快捷欄空間不足
6996,請將上一次合成的書本放回背包中
6997,請在書本信息欄中輸入書名和編者信息
6998,請在書本信息欄中輸入編者信息
6999,請在書本信息欄中輸入書名
7000,請在合成界面放入兩張以上的信紙
7001,@Null@
7002,@Null@
7300,返回游戲
7301,您的倉庫已滿，請清理後再領取獎勵。
7302,取消
7303,前往清理
7304,您的倉庫已滿，部分獎勵將通過郵箱發送給您。
7305,全部
7306,功能
7307,碎片
7308,可提取
7309,倉庫容量：
7310,您的坐騎數量已達到上限，請等待版本更新。
7311,您的角色數量已達到上限，請等待版本更新。
7312,您的裝扮數量已達到上限，請等待版本更新。
7313,您的圖鑑數量已達到上限，請等待版本更新。
7314,回收成功
7315,已添加到賬戶
7316,回收總收益：
7317,將為你回收以下道具（只回收已解鎖的）
7318,倉庫滿了
7319,您的倉庫已滿，部分獎勵將通過郵箱發送給您，請清理倉庫後查收。
7320,倉庫已滿，請清理
7321,無法連接網絡。
7322,暫時沒有搜索到地圖，請檢查網絡狀況後再試。
7323,無法獲取工坊的在線狀態
7324,活動登錄驗證碼
7325,驗證碼為：@1，此驗證碼5分鐘內有效。
7500,錄像設置
7501,你不是房主，無法開啟錄像
7502,錄像存儲位置已滿，請清理後再錄製
7503,錄像保存成功
7504,錄像存檔已滿，錄像暫不能開啟
7505,存儲空間不足，錄像暫不能開啟
7506,儲存空間不足50M
7507,剩餘錄像時間不足1分鐘
7508,存儲空間已滿，錄像結束存檔已保存
7509,預覽播放中
7510,播放速度
7511,鏡頭設置有改動未保存，關閉將丟失已修改的設置，是否確定關閉？
7512,字幕設置有改動未保存，關閉將丟失已修改的設置，是否確定關閉？
7513,音樂設置有改動未保存，關閉將丟失已修改的設置，是否確定關閉？
7514,我的錄像
7515,下載錄像
7516,全部存檔
7517,編輯錄像
7518,播放錄像
7520,開始播放
7521,暫停播放
7522,錄製開始
7523,是否停止錄製並保存錄像文件？#r(錄像文件保存在我的錄像存檔)
7524,成功保存攝像機信息
7525,編輯鏡頭
7526,鏡頭關聯
7527,還未設置攝像機，請設置後再編輯鏡頭
7528,朝向
7529,開始時間
7530,還未設置字幕，請設置後再編輯鏡頭
7531,還未設置音樂，請設置後再編輯鏡頭
7532,@Null@
7533,刪除鏡頭將清除鏡頭所有信息，是否刪除鏡頭
7534,已開啟錄像
7535,結束錄像，錄像存檔已保存
7536,是否退出編輯錄像
7537,當前存檔錄像功能已關閉
7538,當前存檔錄像功能已開啟
7539,@Null@
7540,編輯字幕
7541,文字
7542,字號
7543,度
7544,頂部居中
7545,中間居中
7546,底部居中
7547,大
7548,中
7549,小
7550,至
7551,是否刪除該字幕？
7552,編輯音樂
7553,音樂
7554,循環
7555,是否退出預覽播放
7556,選擇音樂
7557,請選擇以下音樂
7558,是否刪除該音樂？
7559,預覽播放中
7560,錄像已播放完畢，是否選擇重新觀看
7561,輸入不合法，請重新輸入。
7562,查看地圖
7563,錄像作者
7564,地圖作者
7565,允許他人利用該地圖錄像
7566,地圖作者不允許錄像
7570,錄像
7571,下載錄像存檔數已滿，請刪除不需要的存檔地圖
7572,播放
7573,預覽
7574,添加攝像機
7575,編輯特效
7576,特效
7577,膠片電影
7578,氣泡
7579,雲霧
7580,星空
7581,抖動
7582,花瓣
7583,特效設置有改動未保存，關閉將丟失已修改的設置，是否確定關閉？
7584,是否將#cda5b0a@1#n錄像轉換成視頻並存儲至遊戲本地#cda5b0a@4#n文件夾#r預計轉換後視頻大小需要#cda5b0a@2#n空間#r預計轉換時間需要#cda5b0a@3 #n
7585,（注意：轉換過程長短與錄像時長相關，請耐心等待。）
7586,是否取消錄像導出？點擊確定則終止錄像導出
7587,正在轉換視頻，預計需要@1時間
7588,錄像導出成功，已存儲至video文件夾，請關閉導出界面
7589,該錄像視頻已存在
7590,錄像導出
7591,還未設置攝像機，請設置後再編輯鏡頭
7999,@Null@
8000,開啟污染區
8001,第一個安全區半徑
8002,第一段安全時間
8003,中途加入遊戲
8004,污染區設置
8005,區塊
8006,未激活
8007,"1. 必須配合固定大小的地圖和生命數規則使用！重進後生效
2. 紅圈外為污染區，白圈內為安全區，待在污染區內會持續受到傷害。
3. 每輪安全時間過後污染區會由紅圈收縮至白圈，並生成新的安全區；安全時間會越來越短，污染區傷害會越來越高。"
8008,已擁有
8009,購買坐騎
8010,升級坐騎
8011,後污染區開始收縮
8012,後污染區收縮完畢
8013,生存
8014,使用中
8015,污染區正在收縮
8016,裝扮庫
8017,特賣
8018,綜合
8019,後生成安全區
8020,安全區已縮至最小
8021,新的安全區已經生成
8022,污染區開始收縮
8023,人類勝利！
8024,野人勝利！
8025,被選中了，請耐心等待再次挑戰，挑戰開始後將變為野人。其餘玩家請趕緊逃跑！
8026,被感染成了野人，去尋找幸運者吧！
8027,隊伍共用生命數
8028,大吉大利，我是第一
8029,繼續努力~
8030,排名
8031,戰勝
8032,第
8033,該房間不允許中途加入遊戲，請嘗試別的房間
8034,在安全區外倒下了。
8035,隨機補給箱
8036,倒下了。
8037,自由觀戰
8038,跟隨屏幕
8039,可切換
8040,觀戰類型
8041,離開
8042,觀戰
8043,@self在高能中融化了...
8044,重置模式下，禁用不生效
8045,快捷欄已滿
8046,@Null@
8047,@Null@
8200,@Null@
8499,@Null@
8500,@Null@
8501,技能參數設置
8502,技能
8503,：
8504,編輯
8505,新增道具技能
8506,道具技能選擇
8507,通用
8508,投擲物
8509,分類3
8510,分類4
8511,分類5
8512,道具技能設置
8520,技能類型
8521,點擊目標
8522,無目標
8523,投擲物觸發
8524,使用鍵位
8525,左鍵/點屏幕
8526,右鍵/點屏幕
8527,右鍵/使用按鈕
8528,蓄力模式
8529,不蓄力
8530,蓄力中可釋放
8531,蓄滿才能釋放
8532,蓄滿自動釋放
8533,蓄力移動速度
8534,冷卻時間
8535,使用距離
8536,消耗類型
8537,耐久度
8538,飢餓值
8539,彈藥
8540,消耗數值
8541,彈藥
8542,目標類型
8543,生物
8544,方塊
8545,目標種類
8546,所有生物
8547,怪物
8548,動物
8549,稀有動物
8550,水生物
8551,移動工具
8552,村民
8553,boss
8554,Npc
8555,飛行生物
8556,所有方塊
8557,木頭類
8558,石頭類
8559,泥土類
8560,樹葉和羊毛
8561,精確目標
8562,目標隊伍
8563,不限
8564,同隊伍
8565,不同隊伍
8566,特殊類型標記
8567,範圍類型
8568,範圍長度
8569,範圍寬度
8570,範圍長度
8571,範圍寬度
8572,範圍高度
8573,效果類型
8574,破壞
8575,放置
8576,替換
8577,是否掉落
8578,不掉落
8579,掉落
8580,方塊
8581,傷害類型
8582,近戰
8583,遠程
8584,爆炸
8585,燃燒
8586,中毒
8587,混亂
8588,傷害數值
8589,擊退力度
8590,擊飛力度
8591,召喚生物
8592,召喚數量
8593,是否跟隨
8594,不跟隨
8595,跟隨
8596,持續時間
8597,添加的狀態
8598,持續時間
8599,添加機率
8600,投擲物
8601,初速度加成
8602,治療類型
8603,生命值
8604,飢餓度
8605,飢餓耐力
8606,單體
8607,射線
8608,立體
8609,氧氣值
8610,治療數值
8611,蓄力時間
8612,道具技能說明。
8613,選擇要發射的投擲物
8614,請選擇效果類型：
8615,設置方塊被破壞後是否掉落道具。
8616,請選擇蓄力模式：
8617,請選擇技能類型：
8618,請選擇目標方塊種類：
8619,請選擇技能範圍類型：
8620,請選擇技能消耗類型：
8621,請選擇傷害類型：
8622,設置召喚的生物是否跟隨主人一起戰鬥。
8623,設置目標隊伍限制：
8624,自然方塊
8625,選擇一個道具
8626,"1 道具技能可以產生各種各樣的效果，比如大範圍​​的破壞方塊、群體擊飛等等。
2 普通道具最多可以添加1個道具技能，投擲物可以添加10個，並且可以都生效。
3 更多使用方式在等待著你來挖掘哦！ "
8627,效果
8628,使用
8629,目標
8630,範圍
8631,消耗
8650,方塊操作
8651,對范圍內的#c0aaa1a%s#n進行#c0aaa1a%s#n。
8652,攻擊
8653,對目標造成#c0aaa1a%d#n點傷害並擊飛。
8654,擊飛
8655,可以將生物或物理物體擊飛！
8656,召喚生物
8657,召喚#c0aaa1a%s#nx#c0aaa1a%d#n為你作戰#c0aaa1a%d#n秒。
8658,加狀態
8659,#c0aaa1a%d%%#n機率給目標添加#c0aaa1a%s#n狀態，持續#c0aaa1a%d#n秒。
8660,發射投擲物
8661,朝目標發射#c0aaa1a%s#n。
8662,治療
8663,為目標恢復#c0aaa1a%s#nx#c0aaa1a%d#n。
8664,方塊操作（投擲）
8665,攻擊（投擲）
8666,擊飛（投擲）
