id,泰语
9146,ลักษณะแร่ขั้นสูง
9147,ทะเลแช่แข็ง
9148,แม่นํ้าแช่แข็ง
9149,ดินแดง
9150,ชายฝั่งดินแดง
9151,เนินทราย
9152,เนินเขาป่า
9153,เนินเขาไม้สน
9154,เนินเขาพงพี
9155,แม่นํ้า
9156,หาดทราย
9157,ขอบหน้าผา
9158,น้อยมาก
9159,น้อย
9160,ปกติ
9161,มาก
9162,มากๆ
9163,"คุณได้ตั้งรหัสผ่านแล้ว กรุณาเข้าสู่ระบบด้วยรหัสผ่านของคุณ
ในครั้งต่อไป 
#r1.บันทึกที่#cfa7a0fท้องถิ่น#nเช็คดูได้ง่ายเมื่อลืมรหัสผ่าน 
#r2.โปรดอย่าบอกรหัสผ่านให้คนอื่น อย่าบันทึกใน#cfa7a0fอุปกรณ์
สาธารณะ#n 
#r#rยืนยันจะบันทึกบัญชีและรหัสผ่านที่#cfa7a0fหน้าจอ#n"
9164,1.บันทึกที่#cfa7a0fท้องถิ่น#nเช็คดูได้ง่ายเมื่อลืมรหัสผ่าน；#r2.โปรดอย่าบอกรหัสผ่านให้คนอื่น อย่าบันทึกใน#cfa7a0fอุปกรณ์สาธารณะ#n。#r#rยืนยันจะบันทึกบัญชีและรหัสผ่านที่#cfa7a0fหน้าจอ#n？
9165,ได้บันทึกข้อมูลบัญชีและรหัสผ่านไปที่#cfa7a0fคอม-หน้าจอ#n
9166,ได้บันทึกข้อมูลบัญชีและรหัสผ่านไปที่#cfa7a0fอัลบั้มโทรศัพท์#n
9167,-ข้อมูลบัญชีและรหัสผ่าน
9168,เข้า
9169,ดูแมพ
9170,แมพนี้ยังไม่อัปโหลดหรือไม่อนุญาตให้ดาวน์โหลด
9171,ยังไม่โหลด
9172,ดาวน์โหลด
9173,อัปเดตทรัพยากรที่ดาวน์โหลด
9174,แนะนำดาวน์โหลดแพ็กเกจทรัพยากร@1เพื่อประสบการณ์ที่ดีขึ้น ไม่โหลดก็เล่นได้ปกติ #r(ปัจจุบันใช้เครือข่ายมือถืออยู่ ดาวน์ดหลดต้องใช้เน็ต ถ้าจะโหลดใหม่หลังจากยกเลิกดาวน์โหลด เปิดเกมใหม่ก็ได้แล้ว)
9175,คลังชุดตกแต่ง
9176,ยืนยันจะล้างการจัดคู่ของชุดนี้หรือไม่
9177,ยืนยันจะบันทึกชุดนี้หรือไม่
9178,บันทึก
9179,เพิ่มในรายการสิ่งที่อยากได้
9180,ซื้อในคลิกเดียว
9181,มีชุดบางอย่างยังไม่ได้ซื้อ โปรดซื้อแล้วค่อยบันทึก
9182,ท่านจะใช้#c0aaa1a@1×@2#nมาซื้อ#cfa7a0f@3#nโปรดยืนยัน#r(ปล.การบริโภคอย่างมีเหตุผล)
9183,อวตารที่คุณได้ชื้อเต็มแล้ว โปรดลบอวตารต่าง ๆ ที่ไม่จำเป็น
9184,ท่านจะใช้#c0aaa1a@1×@2#nมาเปิดช่องของชุด#cfa7a0f@3#nโปรดยืนยัน#r
9185,ได้อย่างถาวร
9186,ชุดเพิ่มเติม
9187,จะบันทึกชุดตกแต่งนี้หรือไม่
9188,ขนาด
9189,เล็ก
9190,ปกติ
9191,ใหญ่
9192,บันทึก
9193,ไป
9194,กระโดด
9195,สแตนด์บาย
9196,สันทนาการ
9197,สาว
9198,หนุ่ม
9199,เด็ก
9200,ลุง
9201,ชุดแต่งกาย
9202,ย้อมสี
9203,ชาย
9204,หญิง
9205,ไม่เป็นเจ้าของ
9206,เป็นเจ้าของ
9207,ราคา↑
9208,ราคา↓
9209,ล่าสุด
9210,ทั่วไป
9211,ยืนยันจะบันทึกในเซิร์ฟและกลับไปร้านค้า
9212,ไม่บันทึก
9213,นับทึกและกลับ
9214,ข้อกำหนดในการใช้งานและนโยบายความเป็นส่วนตัว
9215,"ข้อกำหนดในการใช้งานและนโยบายความเป็นส่วนตัว
เมื่อเร็วๆ นี้เราได้อัปเดต#Lข้อกำหนดในการให้งาน#n และ #Lนโยบายความเป็นส่วนตัวของเรา#n:
 
โดยการแตะที่ตกลงด้านล่าง แสดงว่าคุณยอมรับและยอมรับว่าคุณได้อ่านและเข้าใจข้อกำหนดในการใช้งานและนโยบายความเป็นส่วนตัวของ Miniwan และตกลงที่จะผูกพันตามนี้
 
 หากคุณมีคำถามข้อคิดเห็นหรือข้อร้องเรียนโปรดติดต่อเราที่ miniwantech@gmail.com"
9216,ออก
9217,ตกลง
9218,UIDถูกลบสำเร็จ
